Title ID	Region	Name	PKG direct link	Content ID	File Size
CUSA07875	EU	UNCHARTED 10th Anniversary Theme	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA07875_00/4/f_c6648ee4d5d3c9af65c8993c9cc2196af41e91596a96f742788155ace6dec892/f/EP9000-CUSA07875_00-UNCHARTED10THANN.json	EP9000-CUSA07875_00-UNCHARTED10THANN	
CUSA02343	EU	UNCHARTED: Drake’s Fortune Remastered Dynamic Theme	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA02343_00/3/f_c3a247c64b213a49973916c3f0a455139664e0c18e805c4e0424843030b1f568/f/EP9000-CUSA02343_00-UDFDYNAMICTHEME1.json	EP9000-CUSA02343_00-UDFDYNAMICTHEME1	
CUSA07399	EU	Crash Bandicoot: N. Sane Trilogy - Launch Theme	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA07399_00/7/f_9f27edd5a90cb85a2ef4643a81e663b25d351a0d8b223d4bcfd95b91aa2f1132/f/EP0002-CUSA07399_00-CRASHNSANETHEME5.json	EP0002-CUSA07399_00-CRASHNSANETHEME5	
CUSA07399	EU	Crash Bandicoot: N. Sane Trilogy - Sunset Vista Theme	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA07399_00/5/f_f6290eea9c0fcafc7668d9ed1349cd8ab44500c685d6da0926e0a7cea1a1f0a2/f/EP0002-CUSA07399_00-CRASHNSANETHEME2.json	EP0002-CUSA07399_00-CRASHNSANETHEME2	
CUSA07399	EU	Crash Bandicoot: N. Sane Trilogy - Coco Theme	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA07399_00/6/f_dfd958faadb832466028a8d05b6e7cb74e13d2fac07982774fc56a978d94b43b/f/EP0002-CUSA07399_00-CRASHNSANETHEME4.json	EP0002-CUSA07399_00-CRASHNSANETHEME4	
CUSA07399	EU	Crash Bandicoot: N. Sane Trilogy - Bear It Theme	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA07399_00/4/f_86861ba788c1910bff0ab7404f9824e62e9860f2b11c288b3db3bfa1c83429dd/f/EP0002-CUSA07399_00-CRASHNSANETHEME3.json	EP0002-CUSA07399_00-CRASHNSANETHEME3	
CUSA01125	JP	PlayStation® Awards 2015 Original Theme	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA01125_00/4/f_d1318e37335c20b47af15cfbef1edf5f11944e50d00beb582a1f9569f1f1cff1/f/JP9002-CUSA01125_00-PS40PSAWARDS2015.json	JP9002-CUSA01125_00-PS40PSAWARDS2015	
CUSA00301	JP	FINAL FANTASY XIV: Heavensward Theme	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00301_00/4/f_e58df1dc0b53c6e27e21a620d3621f34501774319d739ce9261b490ebcbe6004/f/JP0082-CUSA00301_00-FFXIVEX1THEME002.json	JP0082-CUSA00301_00-FFXIVEX1THEME002	
CUSA01461	JP	PlayStation 20th Anniversary	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA01461_00/4/f_2dbe9b3c99e15ec8b7590f1403c3a7b7fde923be0f9d2aefcc3bce23a3672cd2/f/JP9002-CUSA01461_00-20THANNITHEME001.json	JP9002-CUSA01461_00-20THANNITHEME001	
CUSA01516	JP	ゴッドイーター＆ソードアート・オンラインコラボテーマ	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA01516_00/23/f_8de54cf7035a8c605d1112227b8dc89c03cde9502895cf53f9080cf1e05e9f13/f/JP0700-CUSA01516_00-GEXSAOTHEME00000.json	JP0700-CUSA01516_00-GEXSAOTHEME00000	
CUSA01666	JP	エンタテインメントロボット “aibo（アイボ）” テーマ　～はじめまして！～	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA01666_00/72/f_f485c3a03d5b566f6cb2b9a94d59f3e4f8ae145075b42a6d69f98479daad1ab3/f/JP9002-CUSA01666_00-0010AIBOLOVESPS4.json	JP9002-CUSA01666_00-0010AIBOLOVESPS4	
CUSA01666	JP	『デッドプール2』テーマ１	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA01666_00/85/f_0c30546747a46c0e2f633ce9cb6a54bcf629bf8c4279fd9b01f18406d2df6f37/f/JP9002-CUSA01666_00-DEADPOOL21808241.json	JP9002-CUSA01666_00-DEADPOOL21808241	
CUSA01666	JP	『デッドプール2』テーマ２	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA01666_00/86/f_e6b3404faacfdcc79b1d6d509d450a8659a96d77f6ea0f02959799fe44746ca6/f/JP9002-CUSA01666_00-DEADPOOL21808242.json	JP9002-CUSA01666_00-DEADPOOL21808242	
CUSA01666	JP	PlayStation Plus スペシャルテーマHalloween 2018 シビトロ登場	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA01666_00/91/f_6257224b57918d5449152e0c639e33f1ce010bdbcb8e0d80e8d75efefd1f5d84/f/JP9002-CUSA01666_00-HALOWENTHEME2018.json	JP9002-CUSA01666_00-HALOWENTHEME2018	
CUSA01666	JP	「ジュマンジ／ウェルカム・トゥ・ジャングル＆モンスターハンター：ワールド」 テーマ	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA01666_00/83/f_c0feae823a9689351af3d8cbe1f26e167ce4bbfd85e8db4399ec017f53488975/f/JP9002-CUSA01666_00-JUMANJIMHW180711.json	JP9002-CUSA01666_00-JUMANJIMHW180711	
CUSA01666	JP	『劇場版 ソードアート・オンライン -オーディナル・スケール-』 配信記念テーマ01	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA01666_00/69/f_c7ac18afca46cf4fbf1f60f0a7c8d33a496f955fb8ea4bc8367df175ef7bb83a/f/JP9002-CUSA01666_00-PLUSTHEMESAO1712.json	JP9002-CUSA01666_00-PLUSTHEMESAO1712	
CUSA01666	JP	PlayStation Plus スペシャルテーマ2017年11月	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA01666_00/68/f_d8f1039d914873a44d8d3b37a0d88d96730d8f93f3c90105731550096023e817/f/JP9002-CUSA01666_00-PSPLUSTHEME17010.json	JP9002-CUSA01666_00-PSPLUSTHEME17010	
CUSA01666	JP	PlayStation Plus 富士山 ダイナミックテーマ	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA01666_00/70/f_b48013ffb3a2038e5da86c0ccaadd918b9ade381c85a6799a66e57eefa03b3d9/f/JP9002-CUSA01666_00-PSPLUSTHEME17011.json	JP9002-CUSA01666_00-PSPLUSTHEME17011	
CUSA01666	JP	PlayStation Plus スペシャルテーマ 2018年1月	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA01666_00/71/f_b3c9f745ddeb88359fb2ecd61f5f881f63f2f13620ff490225a8e6c2604881ce/f/JP9002-CUSA01666_00-PSPLUSTHEME18001.json	JP9002-CUSA01666_00-PSPLUSTHEME18001	
CUSA01666	JP	PlayStation Plus スペシャルテーマ 2018年7月	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA01666_00/82/f_4df603baaf4d73d8f711a225f112ee863817893dde72d350c61ac763b09b47a4/f/JP9002-CUSA01666_00-PSPLUSTHEME18006.json	JP9002-CUSA01666_00-PSPLUSTHEME18006	
CUSA01666	JP	PlayStation Plus トロと花火大会のテーマ	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA01666_00/84/f_0279e9e1e5d479f4984436ff08e510236f50ddafbd9ab39fa8b11e3aeb324f14/f/JP9002-CUSA01666_00-PSPLUSTHEME18007.json	JP9002-CUSA01666_00-PSPLUSTHEME18007	
CUSA01666	JP	PlayStation Plus スペシャルテーマ 2018年9月	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA01666_00/87/f_e78fdafe875977aa2dde591292901289ebde223720916fd73007f8811faf04db/f/JP9002-CUSA01666_00-PSPLUSTHEME18008.json	JP9002-CUSA01666_00-PSPLUSTHEME18008	
CUSA01666	JP	PlayStation Plus トロと子犬たち ダイナミックテーマ	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA01666_00/73/f_2746b5125ac16dca3fbf5859540a5848ac9f6b6f8212f64c947b4a98cf8aa439/f/JP9002-CUSA01666_00-PSPLUSTHEME18101.json	JP9002-CUSA01666_00-PSPLUSTHEME18101	
CUSA01666	JP	PlayStation Plus 加入者特典 DAZN チャンピオンズリーグ版テーマ	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA01666_00/88/f_23ddfd8c6a1c07147f055a740d0ef29238f3db034895a5044fa3b323b388ce53/f/JP9002-CUSA01666_00-PSPLUSTHEMEDAZN1.json	JP9002-CUSA01666_00-PSPLUSTHEMEDAZN1	
CUSA01666	JP	『スターシップトゥルーパーズ レッドプラネット』テーマ１	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA01666_00/74/f_fb7f5a42b0592f1e261eeeaaf46440c076025e719c6182415e61897b7facfcd1/f/JP9002-CUSA01666_00-STARSHIPTROOPER1.json	JP9002-CUSA01666_00-STARSHIPTROOPER1	
CUSA01666	JP	『スターシップトゥルーパーズ レッドプラネット』テーマ２	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA01666_00/75/f_d95e48960cd7b368f6fff4774a9ce5eda98a4978ef77a1089df675b1d0e1d785/f/JP9002-CUSA01666_00-STARSHIPTROOPER2.json	JP9002-CUSA01666_00-STARSHIPTROOPER2	
CUSA01666	JP	『劇場版 ソードアート・オンライン -オーディナル・スケール-』テーマ１	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA01666_00/51/f_c8842c7c3dc687e94deafc71fa9e959b52a498e0507f2074982e9f657600db91/f/JP9002-CUSA01666_00-SWORDARTMOVIE001.json	JP9002-CUSA01666_00-SWORDARTMOVIE001	
CUSA03475	JP	『電撃文庫 FIGHTING CLIMAX IGNITION』テーマ	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA03475_00/1/f_78af8dc4f482ef0c4b3180bab74f50022d562040d3e5dc8f65aaad3752d86751/f/JP0177-CUSA03475_00-DFCITHEMEJP00000.json	JP0177-CUSA03475_00-DFCITHEMEJP00000	
CUSA05963	JP	Destiny 2: Forsaken - Community Art Theme	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA05963_00/22/f_fdee5fe3669134664049706a49a925da5f176c4d9aea03c8c155ecedfe5980be/f/JP9200-CUSA05963_00-DESTINY2THEME005.json	JP9200-CUSA05963_00-DESTINY2THEME005	
CUSA06027	JP	テーマ「モンスターハンター：ワールド」2	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA06027_00/151/f_b8f01e82fd4b3d6a3cf4e04025a8189f2f058c1f5a02ed10f0bbabc9eeb16c75/f/JP0102-CUSA06027_00-PS4THEME00000002.json	JP0102-CUSA06027_00-PS4THEME00000002	
CUSA06934	JP	LocoRoco 2テーマ ～ハッピーホリデー～	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA06934_00/2/f_8c3b8fd52f6d67f569f1dd4ec60b32c4c731a98049863dd7a94f3c687023fdc2/f/JP9000-CUSA06934_00-LR2HOLIDAYTHEME0.json	JP9000-CUSA06934_00-LR2HOLIDAYTHEME0	
CUSA08511	JP	ドラゴンボール ファイターズ スペシャルテーマ	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA08511_00/13/f_f9ba53351bed839ebaefb3df5f4b76cc12e300ba5364cbcc68a4f6d95951ed3c/f/JP0700-CUSA08511_00-DBPROJECTZTHEME1.json	JP0700-CUSA08511_00-DBPROJECTZTHEME1	
CUSA08782	JP	シノビストライカー テーマ第一弾	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA08782_00/83/f_3f6326b8a7265e0f1d65c51a1a12f371f495d1d85a65846ba46b75102e7604f1/f/JP0700-CUSA08782_00-NTBSSTHEME000001.json	JP0700-CUSA08782_00-NTBSSTHEME000001	
CUSA08782	JP	シノビストライカー テーマ第二弾	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA08782_00/93/f_e2fb8ddce44f37bb4b73917efae410b58374226fdd70f4f20ce8f314102d6a2d/f/JP0700-CUSA08782_00-NTBSSTHEME000002.json	JP0700-CUSA08782_00-NTBSSTHEME000002	
CUSA09078	JP	Fate/Grand Order VR アルトリア・ペンドラゴン スペシャルテーマ	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA09078_00/3/f_507da1ef797eedeb362eeb65b49999cc727fff5ad20cda78e11b92e8ab01b3cd/f/JP3372-CUSA09078_00-ALTLTHEME0000000.json	JP3372-CUSA09078_00-ALTLTHEME0000000	
CUSA09078	JP	Fate/Grand Order VR マシュ・キリエライト スペシャルテーマ	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA09078_00/4/f_b5733f04a878263a8aa52f400f4b02f63a48cc5b3461996e034380da015223b6/f/JP3372-CUSA09078_00-MASHTHEME0000001.json	JP3372-CUSA09078_00-MASHTHEME0000001	
CUSA09469	JP	聖剣伝説2 Secret of Mana オリジナルテーマ1	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA09469_00/9/f_f06b76d75b23faf9c922472929f86c4dc51836f822b596f87c17dca7885a1514/f/JP0082-CUSA09469_00-PS4WALLPAPER0001.json	JP0082-CUSA09469_00-PS4WALLPAPER0001	
CUSA09469	JP	聖剣伝説2 Secret of Mana オリジナルテーマ2	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA09469_00/10/f_bd2b12ff93fe7abd076f1902f47b07863e978c29bedb54fc400aedda20b21bdb/f/JP0082-CUSA09469_00-PS4WALLPAPER0002.json	JP0082-CUSA09469_00-PS4WALLPAPER0002	
CUSA09751	JP	Marvel’s Spider-Man 「バトル・テーマ by Marko Djurdjevic」	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA09751_00/4/f_a80c615829ef825b4917f59e1970734272eb3cab6daa660879b84051ef38f5c9/f/JP9000-CUSA09751_00-SPIDERMANTHEME01.json	JP9000-CUSA09751_00-SPIDERMANTHEME01	
CUSA09906	JP	恋獄塔 めありーすけるたー・オリジナルテーマ	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA09906_00/1/f_51f278574befa024d039cc82d79dc60eaada70e706f9e808b70aa52b414c4517/f/JP0031-CUSA09906_00-ADDCONTENTDLC019.json	JP0031-CUSA09906_00-ADDCONTENTDLC019	
CUSA09906	JP	メアリスケルター2オリジナルダイナミックテーマ	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA09906_00/20/f_9c692502ab3871ca3dc995601cfe810bdde749d11755b6e0531ef5a8cf5820f8/f/JP0031-CUSA09906_00-ADDCONTENTDLC022.json	JP0031-CUSA09906_00-ADDCONTENTDLC022	
CUSA11210	JP	MOBILE SUIT GUNDAM BATTLE OPERATION 2 [Theme01]	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA11210_00/2/f_94d004ef6c535c4164c12e6b6bb8eac856987e58d41174622b7163b5b3e6f02e/f/JP0700-CUSA11210_00-THEME00000000002.json	JP0700-CUSA11210_00-THEME00000000002	
CUSA11210	JP	MOBILE SUIT GUNDAM BATTLE OPERATION 2 [Theme02]	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA11210_00/3/f_3c505a2d1031a078d198047d332ea5d72d052c76cfc858f55b77b5123bf18eee/f/JP0700-CUSA11210_00-THEME00000000003.json	JP0700-CUSA11210_00-THEME00000000003	
CUSA11210	JP	MOBILE SUIT GUNDAM BATTLE OPERATION 2 [Theme03]	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA11210_00/4/f_edc19c2b75e4e6eaf7c839edb25f9442e8bd3ce0cf991e0a376b37a84b9b1d64/f/JP0700-CUSA11210_00-THEME00000000004.json	JP0700-CUSA11210_00-THEME00000000004	
CUSA11210	JP	MOBILE SUIT GUNDAM BATTLE OPERATION 2 [Theme04]	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA11210_00/6/f_f5ff5771c530df81f5f9bea7e6e392cc4cb88f5bbec99440e51fcf3d2e72a9ae/f/JP0700-CUSA11210_00-THEME00000000005.json	JP0700-CUSA11210_00-THEME00000000005	
CUSA11210	JP	MOBILE SUIT GUNDAM BATTLE OPERATION 2 [Theme05]	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA11210_00/7/f_5ed8ac491f9e814d574082defdfa5dc81dd80b3f995e079a5a1a8a4be6f2d30e/f/JP0700-CUSA11210_00-THEME00000000006.json	JP0700-CUSA11210_00-THEME00000000006	
CUSA01666	JP	PlayStation Plus スペシャルテーマ2018年11月	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA01666_00/92/f_afd4ce4379c6719663feccbe1c6fb47d3bc4ea5ab1fece57ecc1af5ccb9db340/f/JP9002-CUSA01666_00-PSPLUSTHEME18010.json	JP9002-CUSA01666_00-PSPLUSTHEME18010	
CUSA00851	EU	Call of Duty®: Advanced Warfare Theme	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00851_00/25/f_b832c9e27707294bf0a1b8246d65ec96bccc5cf80c645b94a2b0ce2ac497fdde/f/EP0002-CUSA00851_00-CODAWPS4THEME001.json	EP0002-CUSA00851_00-CODAWPS4THEME001	
CUSA00462	EU	Far Cry® 4 Theme	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00462_00/22/f_0efd6bf3044b259846d64221ab174be84d55bbf6e7da64bffb9e69bc125ee710/f/EP0001-CUSA00462_00-FARCRY4THEME0000.json	EP0001-CUSA00462_00-FARCRY4THEME0000	
CUSA00207	EU	Bloodborne Nightmares Theme	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00207_00/11/f_2949e9214a79a5aa246585a00add5df6280a82886b0d3b8a7a9dfbf81dbe5cfb/f/EP9000-CUSA00207_00-BLOODBORNETHEME1.json	EP9000-CUSA00207_00-BLOODBORNETHEME1	
CUSA02624	EU	Call of Duty®: Black Ops III - Theme	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA02624_00/1/f_49fcf37e20af5305657d8521ecc32f6e74bc08fcdfa1027907f28d8aabee893d/f/EP0002-CUSA02624_00-ETH0000000000041.json	EP0002-CUSA02624_00-ETH0000000000041	
CUSA01769	EU	BATMAN V SUPERMAN: DAWN OF JUSTICE	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA01769_00/79/f_b3c43637c403cb581512252d85a4a14415a4af1db1c574d98c47188512f2c828/f/EP9000-CUSA01769_00-ETH0000000000358.json	EP9000-CUSA01769_00-ETH0000000000358	
CUSA00285	EU	FINAL FANTASY XIV: A Realm Reborn Eorzea Theme	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA00285_00/1/f_68401b3e7829ecc7eb55cc341b3a1925043e553d8b21a05108cbccd66bcbd0d6/f/EP0082-CUSA00285_00-FFXIVARRTHEME001.json	EP0082-CUSA00285_00-FFXIVARRTHEME001	
CUSA02854	EU	NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Commemorative Theme	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA02854_00/10/f_7d02b4c98da0089741cc5f93899dded97c1e1b9ea495b13340c719636f5e40c8/f/EP0700-CUSA02854_00-NARUTOUNS4THEME1.json	EP0700-CUSA02854_00-NARUTOUNS4THEME1	
CUSA01661	EU	J-STARS VICTORY VS + THEME	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA01661_00/1/f_e4da3a89737036b3c950b433f8bf3096acaedcbd06325985a35cbd045777cfb9/f/EP0700-CUSA01661_00-ETH0000000000002.json	EP0700-CUSA01661_00-ETH0000000000002	
CUSA03464	EU	SENRAN KAGURA ESTIVAL VERSUS SAKURA Theme	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA03464_00/90/f_14dc3bcf7ded195d64256d56ebcd7282f61279395cae9e3cc387ffdf6414c7aa/f/EP4492-CUSA03464_00-PS4THEME00000001.json	EP4492-CUSA03464_00-PS4THEME00000001	
CUSA03464	EU	SENRAN KAGURA ESTIVAL VERSUS ESTIVAL VERSUS Theme	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA03464_00/88/f_50735035358981f1963cda754e10c53c89ffb675231b47261680a0394c5efc86/f/EP4492-CUSA03464_00-PS4THEME00000002.json	EP4492-CUSA03464_00-PS4THEME00000002	
CUSA03464	EU	SENRAN KAGURA ESTIVAL VERSUS NYUU NYUU Theme	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA03464_00/89/f_1c5446d76297cf66dd04fe2a1672eb75b8b5ff8c1d0d4fee8b9271c2b2ac7d1e/f/EP4492-CUSA03464_00-PS4THEME00000003.json	EP4492-CUSA03464_00-PS4THEME00000003	
CUSA05461	EU	KOF XIV: Dynamic Theme "Gals' Fighters"	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA05461_00/11/f_d536eed0194600cbae0d341ac3f3308c52a9395993a67ececb2b870ed5c6546b/f/EP4062-CUSA05461_00-ETH0000000000490.json	EP4062-CUSA05461_00-ETH0000000000490	
CUSA05461	EU	KOF XIV: Original Theme "MAI SHIRANUI"	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA05461_00/15/f_ecc2b3fb35464de4fab66a88f756e042f497525031205c7018328d8b87184716/f/EP4062-CUSA05461_00-ETH0000000000641.json	EP4062-CUSA05461_00-ETH0000000000641	
CUSA04158	EU	SAMURAI SHODOWN VI	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA04158_00/1/f_22e53def629174c4e01fb6ec371d2faf4b912113fe55b16b976a4ac448808f8c/f/EP0576-CUSA04158_00-ETH0000000000757.json	EP0576-CUSA04158_00-ETH0000000000757	
CUSA06200	EU	『Fate/EXTELLA』 Exclusive Theme	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA06200_00/72/f_9436e5bff753f2f0647a7183b9c77efc437748b7d62cc116158ce840f2a877fd/f/EP4492-CUSA06200_00-PS4THEMEEXCLUSIV.json	EP4492-CUSA06200_00-PS4THEMEEXCLUSIV	
CUSA05461	EU	KOF XIV: Original Theme "K'&Kula"	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA05461_00/17/f_f3af6b3ac995b3ef5e8fc865bcac6843dd5d6ddc83e90b49c4ee71dae3dc4d90/f/EP4062-CUSA05461_00-ETH0000000000642.json	EP4062-CUSA05461_00-ETH0000000000642	
CUSA05461	EU	KOF XIV: Original Theme "YAGAMI"	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA05461_00/20/f_6a9224012c0768e89c7f7c98525715541b83b6e2b7111adea283d76914347883/f/EP4062-CUSA05461_00-ETH0000000000646.json	EP4062-CUSA05461_00-ETH0000000000646	
CUSA05461	EU	KOF XIV: Original Theme "NESTS Girls"	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA05461_00/21/f_606e1492c5adab116768acc91b30685dcaa26de17213b3d086650f3ff998ed81/f/EP4062-CUSA05461_00-ETH0000000000647.json	EP4062-CUSA05461_00-ETH0000000000647	
CUSA05461	EU	KOF XIV: Original Theme "Psychic girl"	http://gs2.ww.prod.dl.playstation.net/gs2/acpkgo/prod/CUSA05461_00/19/f_bdd60460bf36183221e3a734acc0d9c43f250fd211a5c53bc8771931388b84b7/f/EP4062-CUSA05461_00-ETH0000000000645.json	EP4062-CUSA05461_00-ETH0000000000645	
