Title ID	Region	Name	Update Version	Required FW VERSION	PKG direct link	Last Modification Date	File Size	SHA256
a0b4beffac9dff27	JP	NextRev: Shakai Fukushishi Shiken	1.01	1.81	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00109/PCSG00109_T0/a0b4beffac9dff27/JP0007-PCSG00109_00-M5NR011SHAFKMAIN-A0101-V0100-0eb632093fe7cfb881f532da19212f0046dd4b55-PE.pkg		1165984	
68bba0aa92a87297	JP	NextRev: Kaigo Fukushishi Shiken	1.01	1.81	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00121/PCSG00121_T0/68bba0aa92a87297/JP0007-PCSG00121_00-M5NR012KAIGOMAIN-A0101-V0100-9d845e4e2dd18b1ad9d166250ac30768683606c1-PE.pkg		1179104	
0ae81798d27fc1cf	JP	実況パワフルプロ野球２０１２決定版	1.02	2	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00134/PCSG00134_T1/0ae81798d27fc1cf/JP0101-PCSG00134_00-PAWAPURO2012B001-A0102-V0102-4308f35b4104ababc1ac0565f01a891e6442f9fa-PE.pkg		6728704	
f0e361720b028b7e	JP	NextRev: Chuushoukigyou Shindanshi Shiken 1	1.01	2.01	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00143/PCSG00143_T0/f0e361720b028b7e/JP0007-PCSG00143_00-M5NR013CHUS1MAIN-A0101-V0100-b0a6577ca157a0c7fd2fe113835423dc991d0442-PE.pkg		2394480	
74e970d13137d80f	JP	NextRev: Chuushoukigyou Shindanshi Shiken 2	1.01	2.01	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00144/PCSG00144_T0/74e970d13137d80f/JP0007-PCSG00144_00-M5NR014CHUS2MAIN-A0101-V0100-dda17d52918b621276958ac97a070b6cc85c779a-PE.pkg		1170272	
1f7eb02d23835039	JP	日本プロ麻雀連盟公認 もっと２０倍！ 麻雀が強くなる方法 ～初中級者編～	1.01	2.61	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00222/PCSG00222_T3/1f7eb02d23835039/JP0394-PCSG00222_00-PKGMT20SC0000000-A0101-V0100-667ffe13ab92ed1af37ba43d82f6962ae599e927-PE.pkg		1612496	
afe30d4e4eab28cf	JP	Winning Post 8	1.05	3.01	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00238/PCSG00238_T7/afe30d4e4eab28cf/JP0106-PCSG00238_00-WP8V000000000100-A0105-V0100-47a04ed946154cdc2ab6bf70e05ad8af76bd474a-PE.pkg		51248400	
ddb236a8cda715a8	JP	LOST DIMENSION	1.02	3.15	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00331/PCSG00331_T4/ddb236a8cda715a8/JP0536-PCSG00331_00-LOSTDIMENSION001-A0102-V0100-78130f9bb39d8827d46bc4947d3b60f56b5f1673-PE.pkg		813359232	
f601a9e770d20247	JP	Tsurugi no Machi no Ihoujin: Kuro no Kyuuden	1.01	3.3	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00445/PCSG00445_T0/f601a9e770d20247/JP0091-PCSG00445_00-SOABLACKPALACE01-A0101-V0101-146222dad24b9de4bde98b2db84b5a24a59d874a-PE.pkg		35549440	
8c5f24c63063c35f	JP	Shin Sangoku Musou: Eiketsuden	1.03	3.6	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00893/PCSG00893_T2/8c5f24c63063c35f/JP0106-PCSG00893_00-PIECEGAMEJP00000-A0103-V0100-f466a873252bd84a0406bc60ff5005c4e0b4aaad-PE.pkg		15397552	
53a2295ce5493f45	EU	Disney Infinity 2.0 Play Without Limits	1.01	3.36	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB00699/PCSB00699_T0/53a2295ce5493f45/EP1006-PCSB00699_00-0000000004140236-A0101-V0100-9c06085f24bd2cc837e5584f12e8431f7ed8da28-PE.pkg		23178912	
39bc8bd2e6e2f981	ASIA	Tearaway	1.02	3	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSD00072/PCSD00072_T1/39bc8bd2e6e2f981/HP9000-PCSD00072_00-TEARAWAY00000000-A0102-V0100-60ebdbbcbb2f5a3f6ddda5c4e6a80d4dd8d2c9c2-PE.pkg		11657104	
8f71b466f5f2bfcd	JP	Mato Kurenai Yuugekitai: Tokyo Twilight Ghosthunters	1.02	3.01	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00293/PCSG00293_T1/8f71b466f5f2bfcd/JP0036-PCSG00293_00-TOTWGHOSTHUNTERS-A0102-V0100-4198276b2f3d306e6877d092817fe05e17a7623f-PE.pkg		379762192	
eb2dfa1cdcf146df	ASIA	Sword Art Online: Lost Song (ENG) (ASIA)	1.04	3.36	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSH00135/PCSH00135_T3/eb2dfa1cdcf146df/HP0700-PCSH00135_00-PRODUCTPACKAGE01-A0104-V0100-abf51d8a992f41dc1a3da8024b74ba8d614e29e7-PE.pkg		422062992	
3c06f7f61ead5932	ASIA	MOBILE SUIT GUNDAM EXTREME VS-FORCE (ENG) (ASIA)	1.04	3.55	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSH00195/PCSH00195_T3/3c06f7f61ead5932/HP0700-PCSH00195_00-VSTA000000000000-A0104-V0100-74730953f00cd543e357f28adea316649fcf4704-PE.pkg		474764112	
f2a71af035fdb37b	US	Tearaway	1.02	3	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSA00099/PCSA00099_T1/f2a71af035fdb37b/UP9000-PCSA00099_00-TEARAWAY00000000-A0102-V0100-c5f301287e2c62578325c57a80284b357b3bba5a-PE.pkg		11786768	
c402a7c25dd5afd8	ASIA	Iconoclasts (KR)	1.01	3.69	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSH10132/PCSH10132_T0/c402a7c25dd5afd8/HP5036-PCSH10132_00-ICONOCLASTS00000-A0101-V0100-7de962e9193afafd3fba505f38d66cbf57c7e954-PE.pkg		213124208	
PCSH10053	ASIA	BURIED STARS	1.01	3.69	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSH10053/PCSH10053_T0/f40a4bb1a429dbb4/HP1422-PCSH10053_00-0000000000000000-A0101-V0100-628c92426c4eee1f5b0c3c1f970a5d7910214cd0-PE.pkg		750131920	
42c88c742be6baf4	EU	Spirit Hunter: NG	1.01	3.69	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01371/PCSB01371_T1/42c88c742be6baf4/EP1024-PCSB01371_00-SPIRITHUNTERNGEU-A0101-V0100-0413187409e5770cc569be648bff7a7a01861336-PE.pkg		8165552	
42b9dfed3db53dfe	ASIA	상자!	1.01	2	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSD00053/PCSD00053_T1/42b9dfed3db53dfe/HP9000-PCSD00053_00-000000D121213V01-A0101-V0101-ce6df7673328384d13437743b306ea54622803ee-PE.pkg		85489104	
PCSH10289	ASIA	Death Tales	1.01	3.69	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSH10289/PCSH10289_T0/791a12e9ac351e56/HP2005-PCSH10289_00-DEATHTALES000100-A0101-V0100-2e8ca5d6e58aae3c5d5e5c79b5768126d61219f8-PE.pkg		149340928	
PCSH10263	ASIA	SkullPirates	1.01	3.69	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSH10263/PCSH10263_T0/48fe227e034f1bc0/HP2005-PCSH10263_00-SKULLPIRATES0100-A0101-V0100-2135959bfba452852af355983b2b86af7b31d1a3-PE.pkg		87862336	
PCSB01285	EU	Darkest Dungeon: Collector's Edition Update 1.01	1.01	3.69	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01285/PCSB01285_T0/df776476ec31711b/EP2483-PCSB01285_00-G000000000001197-A0101-V0100-c9d109f668f8321e1ef0f95f9e55198dac0b9b1a-PE.pkg		1166133568	
PCSB01371	EU	Spirit Hunter: NG Update 1.01	1.01	3.69	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01371/PCSB01371_T1/42c88c742be6baf4/EP1024-PCSB01371_00-SPIRITHUNTERNGEU-A0101-V0100-0413187409e5770cc569be648bff7a7a01861336-PE.pkg		8165552	
PCSB01467	EU	ScourgeBringer Update 1.60	1.6	3.69	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSB01467/PCSB01467_T0/eae0c8ce495bea25/EP1302-PCSB01467_00-THELASTVITAGAME0-A0160-V0100-766bc4abd392c5a4ea9c13e724e1aa9fbe7176f1-PE.pkg		20207328	
PCSE01320	US	The Lost Child Update 1.01	1.01	3.69	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01320/PCSE01320_T0/9acd19993c49a68f/UP1063-PCSE01320_00-THELOSTCHILD0000-A0101-V0100-c7ebf0a2481f4de9d85a61d8bfb38cbdad8c6efc-PE.pkg		1252285904	
PCSE01497	US	Astro Aqua Kitty Update 1.01	1.01	3.69	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01497/PCSE01497_T0/5aaf15484508a340/UP4501-PCSE01497_00-ASTROCATSVT000US-A0101-V0100-046375b9eb5f6d74dbd0d21f8f2accdaf97e5a37-PE.pkg		220039376	
PCSG01129	JP	Super Robot Taisen X (Premium Anime & Sound Edition) Update 1.05	1.05	3.67	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01129/PCSG01129_T5/72ac4b0823179fa7/JP0700-PCSG01129_00-EST002VTSRWJPPE0-A0105-V0101-efc921c051a8c1003eefbca41936a8ce8eb034e0-PE.pkg		173460272	
PCSH00243	ASIA	SD Gundam G Generation Genesis Update 1.06	1.06	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSH00243/PCSH00243_T8/c41b7e72917ab6a8/HP0700-PCSH00243_00-GGGENESISPSVKR00-A0106-V0100-cef6a7be56729e8594d8039a89c34e5a35058a45-PE.pkg		1719321280	
PCSH10255	ASIA	Ganbare! Super Strikers Update 1.01	1.01	3.69	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSH10255/PCSH10255_T0/b8bf5c4088d68c61/HP2005-PCSH10255_00-GANBARESUPERSTRI-A0101-V0100-457f12c38a9ead596707edd0173af355dfd1a894-PE.pkg		29161744	
PCSH10307	ASIA	Pushy and Pully in Blockland Update 1.02	1.02	3.69	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSH10307/PCSH10307_T1/511e2e83d3f6ae28/HP2005-PCSH10307_00-PUSHPULLYBLOICK0-A0102-V0100-12142cf6ba8028ebbd877ad1026d47afcaa2f4a9-PE.pkg		105671472	
PCSH10273	ASIA	Astro Aqua Kitty Update 1.02	1.02	3.69	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSH10273/PCSH10273_T1/c15ac3a3d511d9f4/HP2005-PCSH10273_00-ASTROCATS0000000-A0102-V0100-7f646a799b277cc94df78b21072cfd4c909c5837-PE.pkg		217564048	
PCSH10306	ASIA	Synergia Update 1.01	1.01	3.69	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSH10306/PCSH10306_T0/68fe0aa303e6f605/HP2005-PCSH10306_00-SYNERGIA00000000-A0101-V0100-ceb577271c2298e9df0a2a2b360e5fdb170b4bfb-PE.pkg		260478624	
PCSH10308	ASIA	ScourgeBringer Update 1.60	1.6	3.69	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSH10308/PCSH10308_T0/8fe5feb5198aa76f/HP2005-PCSH10308_00-SCOURGEBRINGER00-A0160-V0100-543fd24de514aa2aa15669f85811675813c3dc86-PE.pkg		20207328	
PCSH10315	ASIA	Horizon Chase Turbo Update 1.01	1.01	3.69	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSH10315/PCSH10315_T0/1444e9a222f07627/HP2005-PCSH10315_00-HORIZONCHASETURB-A0101-V0100-168d8a5ff5b8abdd3885898a0f5e917361eb3f92-PE.pkg		219361824	
b0bcc2d6cfd67f96	JP	NORN9 VAR COMMONS	1.01	3.3	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00431/PCSG00431_T0/b0bcc2d6cfd67f96/JP0031-PCSG00431_00-IFNORNVARCOMMONS-A0101-V0100-1a6064127a9a5a23f62edf82acf98372dd5e72d5-PE.pkg		43916544	
6ed11ab9e02ec38d	JP	PsychicEmotion6	1.02	3.61	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00815/PCSG00815_T1/6ed11ab9e02ec38d/JP0031-PCSG00815_00-PSYCHICEMOTION06-A0102-V0100-85d06b0aec09ba59747775677ee1bd94d46ea0c2-PE.pkg		8422384	
0c0bcf80cc0e0a75	JP	Wand of Fortune R2 FD: Kimi ni Sasageru Epilogue	1.01	3.68	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG01208/PCSG01208_T0/0c0bcf80cc0e0a75/JP0031-PCSG01208_00-WANDOFFORTUNE2FD-A0101-V0100-6ea4cea300c739f568b7cf499dfaf86831aeafc9-PE.pkg		4173232	
92ed9e2794672d11	JP	Kami Jigen Idol Neptune PP	1.01	2.11	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00181/PCSG00181_T0/92ed9e2794672d11/JP0031-PCSG00181_00-KAMIJIGENIDOLNEP-A0101-V0100-d19aad7ac4bd0f825fd666c9b465bfa5bf8b39ad-PE.pkg		71198992	
69bfc980a528e394	JP	NextRev: Sharoushi Shiken	1.01	2.01	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00158/PCSG00158_T1/69bfc980a528e394/JP0007-PCSG00158_00-M5NR015SHAROMAIN-A0101-V0101-ebea820dfd754dd37506016945becb794c4d70c1-PE.pkg		1572224	
368d706ee2860406	JP	Gakuen Heaven 2: Double Scramble	1.01	3.36	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00585/PCSG00585_T0/368d706ee2860406/JP0548-PCSG00585_00-0000000000000000-A0101-V0100-2186c5cae64c8bc7425ebe5e1447f8bf89c0443a-PE.pkg		10290224	
9662ceb439248370	JP	San Goku Shi 12	1.31	2.1	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00154/PCSG00154_T37/9662ceb439248370/JP0106-PCSG00154_00-SANGOKUSHI12VITA-A0131-V0100-0ca44eca23306beb057130dde064fd83b2f9cf6a-PE.pkg		341816816	
2df50faa3ba42904	ASIA	MOBILE SUIT GUNDAM EXTREME VS-FORCE (AS)	1.04	3.52	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSH00196/PCSH00196_T3/2df50faa3ba42904/HP0700-PCSH00196_00-VSTA000000000000-A0104-V0100-a5a04c608168b7b7f2a3f047d3e3aa2734a9b484-PE.pkg		482794080	
b013e87c1288c5de	EU	Invizimals: (PCSF00448)	1.02	3	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSF00448/PCSF00448_T0/b013e87c1288c5de/EP9000-PCSF00448_00-INVIZIMALS4GREEK-A0102-V0100-374e2ab3bf7ea8d4df2ac8be6b537f02d41d1204-PE.pkg		33146608	
abceb8cba71337e1	JP	SKY PerfecTV! On demand	1.01	3	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC80024/PCSC80024_T0/abceb8cba71337e1/JA0003-PCSC80024_00-SPTV000000000000-A0101-V0100-d87f4963577ed801fb44f862d1bf7e6f9579326e-PE.pkg		19740784	
898077325aa6ef01	JP	Super Robot Taisen V (Premium Anime Song & Sound Edition)	1.03	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00974/PCSG00974_T2/898077325aa6ef01/JP0700-PCSG00974_00-EST001VTSRWJPSE0-A0103-V0100-81a374f0a6fb553cc9472b2f4bfab9c936335744-PE.pkg		18379056	
