Title ID	Region	Name	Update Version	Required FW VERSION	PKG direct link	Last Modification Date
CUSA04550	US	Downwell	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04550_00/1/f_e5e4e323f7d76dca7c9dfa7f5aa67f72da9b3ed460ebb9a4bf2f0d6d85ddad76/f/UP3643-CUSA04550_00-DOWNWELLUSP40001-A0101-V0100.json	2018-05-23 20:21:22
CUSA04551	US	NieR:Automata	1.06		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04551_00/6/f_3d0961f6e93d673db2dace31bda9e05b58c1381fa0538b408f47d9aae90aef16/f/UP0082-CUSA04551_00-ANDROIDS20030612-A0106-V0100.json	2018-05-23 20:21:22
CUSA04552	US	XCOM 2	1.06		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04552_00/17/f_312015bb346a7d70f75e2f619640d84acc4bd6413e0b8770c0823a4050595ad3/f/UP1001-CUSA04552_00-XCOM200000000000-A0106-V0100.json	2018-05-23 20:21:22
CUSA04554	JP	XCOM 2	1.06		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04554_00/12/f_01cd8a4bebe1acf52a138a466f53e53ea097b223bb0f5325b83491effef2f5ff/f/JP0230-CUSA04554_00-XCOM200000000000-A0106-V0100.json	2018-05-23 20:21:22
CUSA04557	EU	HoPiKo	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04557_00/3/f_b6f664fa5e05e29aeb16e2e9ba9f05b90f8e480412f5a82d6c427d22720baf12/f/EP1121-CUSA04557_00-0000000000000000-A0101-V0102.json	2018-05-23 20:21:22
CUSA04570	US	Hyper Light Drifter	1.03		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04570_00/4/f_503e5cbaadc80524092912fc26ba3b6c9574ed15deb668088d2b145ce0f97fc5/f/UP0322-CUSA04570_00-HYPERLIGHTDRIFTR-A0103-V0100.json	2018-05-23 20:21:22
CUSA04575	EU	Downwell	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04575_00/1/f_26fb786fcc7f8f4c81949fcae369f6cc77e0238703cb2ed721eefa49d816af68/f/EP3643-CUSA04575_00-DOWNWELLEUP40001-A0101-V0100.json	2018-05-23 20:21:22
CUSA04576	EU	UEFA EURO 2016 / PES 2016	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04576_00/2/f_bcd893e0e4928a5f287e97761fda56bf30047e04337c45601818714892ea0dde/f/EP0101-CUSA04576_00-EURO201600000000-A0102-V0100.json	2018-05-23 20:21:22
CUSA04579	US	PlayStation®VR Demo Disc	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04579_00/2/f_9356eb948832ec5a429ba49d3cbe10a744d23c148198f641b135f24b6315d06b/f/UP9000-CUSA04579_00-PSVRDEMODISC0001-A0102-V0100.json	2018-05-23 20:21:22
CUSA04582	JP	CYBER DANGANRONPA VR THE CLASS TRIAL	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04582_00/1/f_3e3cad92435cbcc95720eae4ad8c66aa62451805543f28db219127affd230333/f/JP0365-CUSA04582_00-CYBERDANGANRONPA-A0101-V0100.json	2018-05-23 20:21:22
CUSA04583	EU	Shu	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04583_00/3/f_2e178b270867876dd8e940a3dc3b40983009a4a06312e4d20be9004ce66b4ebd/f/EP8936-CUSA04583_00-COATSINKSHUPS400-A0102-V0100.json	2018-05-23 20:21:22
CUSA04587	US	Dex	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04587_00/2/f_02eece21587b6544b794c40e21603967e480172210a59fbe86546b5b79a8560a/f/UP1340-CUSA04587_00-0000000000000000-A0102-V0100.json	2018-05-23 20:21:22
CUSA04593	JP	F1™ 2016	1.05		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04593_00/20/f_b52c9ed08ff4575a7e291e93ae2d71a5ada1633e396ac1d1bd1ab3b398874762/f/JP0001-CUSA04593_00-F12016JMASTER000-A0105-V0100.json	2018-05-23 20:21:22
CUSA04598	US	TROVE	1.23		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04598_00/39/f_b470c70979d132301915818c4a6104fc3b90eaa8aed5a90e6d9fba4d4b0e1dcb/f/UP2025-CUSA04598_00-TRIONTROVE000000-A0123-V0100.json	2018-05-23 20:21:22
CUSA04606	EU	Gal*Gun Double Peace	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04606_00/2/f_b370871203cfda743aba013d8c0edfb6f7c7d6b7a0dbbccd8e9b8a43f5578f55/f/EP4293-CUSA04606_00-GALGUNWAPP000000-A0102-V0100.json	2018-05-23 20:21:22
CUSA04611	US	There Came an Echo	1.06		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04611_00/10/f_efc81e5a84f520a4d1ba3c928a029ff26287a70f668307944116ffd9987a8533/f/UP0368-CUSA04611_00-THERECAMEANECHO0-A0106-V0101.json	2018-05-23 20:21:22
CUSA04612	US	Cannon Brawl	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04612_00/5/f_7dfd1e34a144b6773d20a55d1a87784e4e977eff1b65a4607dcf71ff5d0e5747/f/UP2106-CUSA04612_00-CANNONBRAWL00000-A0102-V0101.json	2018-05-23 20:21:22
CUSA04613	US	Disc Jam™	1.20		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04613_00/22/f_f23e86537a17ea03e62ce6fa7c319bf7dfdf1ed16d211d042fae80bbf1a50d27/f/UP1767-CUSA04613_00-HIGHHORSEDISCJAM-A0120-V0100.json	2018-05-23 20:21:22
CUSA04615	US	Push Me Pull You	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04615_00/2/f_7303f2d3042d02737eaf04023944f72a8679600ea4c6558dd4cc8ff15ac3e118/f/UP1663-CUSA04615_00-00000000PMPYSCEA-A0101-V0100.json	2018-05-23 20:21:22
CUSA04616	US	HoPiKo	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04616_00/2/f_07949585d6217490745ad2f4bd30d92cadd09b468d928985f75727918b1380b9/f/UP1260-CUSA04616_00-HOPIKO0000000001-A0101-V0101.json	2018-05-23 20:21:22
CUSA04618	US	Broken Bots	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04618_00/2/f_67283140506dd48f55ca7778824c5239b53e99489b568a5a30d77cee1719e0f0/f/UP0761-CUSA04618_00-2016BROKENBOTSUS-A0102-V0100.json	2018-05-23 20:21:22
CUSA04624	US	Rock of Ages 2	1.04		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04624_00/3/f_c11f4159b868daa9a2e32fc574fc78b05f7e715ced39cb30c7dc6cd32fb38f45/f/UP0005-CUSA04624_00-ROCKOFAGESIIXPS4-A0104-V0100.json	2018-05-23 20:21:22
CUSA04629	EU	BLAZBLUE CENTRALFICTION	1.04		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04629_00/11/f_f72a0393ced75b986ae6efe5d3478775d29dd9b3136cd23ef7f1234c8b11cf70/f/EP4293-CUSA04629_00-BBCFPS4000001000-A0104-V0101.json	2018-05-23 20:21:22
CUSA04630	EU	Grand Kingdom	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04630_00/1/f_7dde10d487b34df8a8ddf196c087bc5ec7c87c0a165809ca6e59c2ecf2eccc6c/f/EP1063-CUSA04630_00-0000000000000000-A0101-V0100.json	2018-05-23 20:21:22
CUSA04635	US	Mark McMorris Infinite Air	1.03		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04635_00/3/f_65941e498da6dffb1edb3379f0d8cb77425fe801b158fa07044d6097ef94af8d/f/UP2080-CUSA04635_00-INFINITEAIR00000-A0103-V0100.json	2018-05-23 20:21:22
CUSA04638	US	Tour de France 2016	1.03		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04638_00/5/f_bcbe8fcc36362f3e86553ffcddbd3bc6b31f32a8d8eaf328e2d82fd41e671223/f/UP4133-CUSA04638_00-TOURDEFRANCE2016-A0103-V0100.json	2018-05-23 20:21:22
CUSA04640	US	Farming Simulator 17	1.54		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04640_00/12/f_bd1c97c52f3389f4c747195b43d264234e8c6f6953d2f1178b57d9bd54556e40/f/UP4133-CUSA04640_00-FARMINGSIMULAT17-A0154-V0100.json	2018-05-23 20:21:22
CUSA04641	US	GNOG	1.05		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04641_00/6/f_a4b4c26a4151efd233d487bbae356bbb739d0a3cea639d0c1a85622c1ee8d353/f/UP0399-CUSA04641_00-GNOGPS4000000000-A0105-V0100.json	2018-05-23 20:21:22
CUSA04642	US	VEV: Viva Ex Vivo VR Edition	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04642_00/7/f_c94126a4548cc08481462de1758a6d8b9f7c477d4c7b7c02ab5444af4543760e/f/UP0964-CUSA04642_00-VEV0000000000001-A0102-V0100.json	2018-05-23 20:21:22
CUSA04644	US	Heart&Slash	1.06		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04644_00/8/f_b6be02a06baf4ca96f0b02dd1b242f57f93efba2362e29735ac08e8df176805f/f/UP1340-CUSA04644_00-HEARTANDSLASHUSA-A0106-V0100.json	2018-05-23 20:21:22
CUSA04646	US	Grand Kingdom	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04646_00/1/f_fe9113306b9ea225ecbefefaf84c8e5f3002b33c901842efd2b5995fe6fae479/f/UP1063-CUSA04646_00-0000000000000000-A0101-V0100.json	2018-05-23 20:21:22
CUSA04647	US	WORLD OF FINAL FANTASY	1.03		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04647_00/3/f_1e0fdbce65597ca2ee713b99621ae950a5f06a1a8eb0fb79b154bf8caf18382e/f/UP0082-CUSA04647_00-WORLDOFFFPS40000-A0103-V0100.json	2018-05-23 20:21:22
CUSA04654	US	Eternal Ring	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04654_00/1/f_9bcdcafad6a5b3e0af0b96cb5dde5c3b68f2a646e08c34c8c55f17816249bad2/f/UP1022-CUSA04654_00-SLUS200150000001-A0101-V0100.json	2018-05-23 20:21:22
CUSA04661	JP	UEFA EURO 2016 / Winning Eleven 2016	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04661_00/2/f_1c053b9110da8bc5d5c40e2d18b7f834efa7d1ae33232d77d4240a8cf7747979/f/JP0101-CUSA04661_00-EURO201600000000-A0102-V0100.json	2018-05-23 20:21:22
CUSA04667	EU	Reus	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04667_00/3/f_0f4a196de8042fb039ba0bd6751151c5b63485259efd8be741c3d47dfcb3703b/f/EP4541-CUSA04667_00-REUSPS4000000000-A0102-V0100.json	2018-05-23 20:21:22
CUSA04669	EU	Rock of Ages 2	1.04		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04669_00/3/f_348c76cfefe20b252dc50246dfd1478499ad28381746345bc8d870560a9136a9/f/EP0005-CUSA04669_00-ROCKOFAGESIIXPS4-A0104-V0100.json	2018-05-23 20:21:22
CUSA04671	EU	DEAD RISING	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04671_00/1/f_d5c972615037e8c8eb7b21cb507eaee03a717d0e4c48ddb043c069ba03e2ca9f/f/EP0102-CUSA04671_00-DEADRISING001PS4-A0101-V0100.json	2018-05-23 20:21:22
CUSA04672	EU	Dead Rising 2	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04672_00/2/f_a760dc7c55e5f47bad300d098112b1dfd8b7d5f8c645d09a559e603a5acfb48c/f/EP0102-CUSA04672_00-DEADRISING002PS4-A0102-V0100.json	2018-05-23 20:21:22
CUSA04673	EU	Dead Rising 2: Off The Record	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04673_00/2/f_115cdff86661e5052bd96fadc93f79e74c1f79ef388c1893aeb367d6c64f7009/f/EP0102-CUSA04673_00-DEADRISIN2OTRPS4-A0102-V0100.json	2018-05-23 20:21:22
CUSA04675	US	Gal*Gun Double Peace	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04675_00/2/f_b450b57ae47a0e6b24b6bf8f5e205b9cf6843b85023f39b759ca39c74a9209ad/f/UP4293-CUSA04675_00-GALGUNWAPP000000-A0102-V0101.json	2018-05-23 20:21:22
CUSA04676	US	Kyurinaga's Revenge	1.05		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04676_00/7/f_7882b09df356d47c92a8af07516333a29414e54ffedc7455677910f397da133d/f/UP1291-CUSA04676_00-0000000000000003-A0105-V0100.json	2018-05-23 20:21:22
CUSA04678	US	100ft Robot Golf	1.05		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04678_00/8/f_ceabe80328687c50b55d73c227324e36469b5dfe9151085c86c786ba8a13dd20/f/UP0476-CUSA04678_00-100FTGAMEPS4SIEA-A0105-V0100.json	2018-05-23 20:21:22
CUSA04680	JP	MXGP2 - The Official Motocross Videogame	1.03		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04680_00/3/f_a9d015e040e06c42a2aa6c80ccec4bfdb99754b98d85d14cb43624bc8e0c0651/f/JP0075-CUSA04680_00-MXGP2FULLGAME000-A0103-V0100.json	2018-05-23 20:21:22
CUSA04686	US	Chroma Squad	1.03		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04686_00/15/f_0224f80b307c2f26c9d7fb2c4ce092d024354a6825a30f692d7030438b2cccb3/f/UP0700-CUSA04686_00-BUILDVERSION1000-A0103-V0100.json	2018-05-23 20:21:22
CUSA04690	EU	Professional Farmer 2017	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04690_00/4/f_72b5325d39bacf7a691349c144d6240e8d33fb399fb9aa54077d8bfd89617203/f/EP8935-CUSA04690_00-FARM17PS4EU00000-A0102-V0101.json	2018-05-23 20:21:22
CUSA04691	EU	Forestry 2017 - The Simulation	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04691_00/3/f_519f5dbe580cd2d4a5b5d70a3b7309057c970bab1a347740239a402fafdd0495/f/EP8935-CUSA04691_00-FORE17PS4EU00000-A0101-V0100.json	2018-05-23 20:21:22
CUSA04693	EU	SPACE HULK	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04693_00/2/f_d81f39fc2cf8e701616b47de7bcc9dcf5ca16df3d03b0cecb66f8e24f70d00c9/f/EP4358-CUSA04693_00-SPACEHULK0000003-A0101-V0101.json	2018-05-23 20:21:22
CUSA04707	US	Just Dance® 2017	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04707_00/2/f_4a0e7ec51d4c537e85b3677421f948c4bc700908c3b38d966cc1144c489ce57e/f/UP0001-CUSA04707_00-JD2017PS4SCEA000-A0102-V0100.json	2018-05-23 20:21:22
CUSA04716	EU	Just Dance® 2017	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04716_00/2/f_62edae379eeabff37caacbd5ed74e7aed1dab0493f3ae90cadd59a730d094074/f/EP0001-CUSA04716_00-JD2017PS4SCEE000-A0102-V0100.json	2018-05-23 20:21:22
CUSA04725	US	Road Rage	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04725_00/2/f_896bd0f4d6fc62519680e73e195fb8fdbe58ee2aaf8f95fddad56e48903abd3a/f/UP2080-CUSA04725_00-ROADRAGEMAINGAME-A0102-V0100.json	2018-05-23 20:21:22
CUSA04727	US	Assault Suit Leynos	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04727_00/2/f_1935c49b6206784c9a801957aab19cf95f39dc5789d3dfc88acc06a583cc4ddb/f/UP4034-CUSA04727_00-ASLEYNOS00000000-A0101-V0100.json	2018-05-23 20:21:22
CUSA04731	US	Necropolis	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04731_00/1/f_2c327cb119520e8b1d8466879ef226d4ffcef7bb9adb15778d26e8a438f5543b/f/UP0700-CUSA04731_00-NECROPOLIS00E300-A0101-V0100.json	2018-05-23 20:21:22
CUSA04732	US	Reus	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04732_00/2/f_8d052fca70e8730b9da68c80cd5100cf4f133ab41bf9eab6323a19231fb7f03d/f/UP1470-CUSA04732_00-REUSPS4000000000-A0102-V0100.json	2018-05-23 20:21:22
CUSA04733	US	The Surge	1.12		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04733_00/15/f_d6840996a80d745be5ea6f0299b44384b70474a00438fca3b7a7e4187966712a/f/UP4133-CUSA04733_00-00000000THESURGE-A0112-V0100.json	2018-05-23 20:21:22
CUSA04739	EU	VEV: Viva Ex Vivo VR Edition	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04739_00/7/f_b20b9eb3acc87ceff734d850bfb6bec9d9f17de2cd5b30bcec0e975192043a73/f/EP0967-CUSA04739_00-VEV0000000000002-A0102-V0100.json	2018-05-23 20:21:22
CUSA04740	EU	I am Setsuna.	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04740_00/2/f_c96d23de7d52f78c6a22f2a853a3302581ca7c463b41d9a6acdd17df6d106e98/f/EP0082-CUSA04740_00-IAMSETSUNAGAME00-A0102-V0100.json	2018-05-23 20:21:22
CUSA04741	EU	Lichdom: Battlemage	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04741_00/1/f_b9708e49aa90ecbedab34e2a74974f141f080e22265c812e23cac6d47c1497b1/f/EP1877-CUSA04741_00-LICHDOMBTMGMMGUK-A0101-V0100.json	2018-05-23 20:21:22
CUSA04745	US	Metrico+	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04745_00/1/f_48883df9af7b43e0b8832197f676792f1cccc59463194c3089a0b2f55bb155fa/f/UP2116-CUSA04745_00-METRICOPLUSPS4US-A0101-V0100.json	2018-05-23 20:21:22
CUSA04748	US	10 Second Ninja X	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04748_00/4/f_80559b4594960b730eb4147a5715249399f7ff18c49ee7a7086b00b41f7b3ed3/f/UP4395-CUSA04748_00-10SECNINJAPS4US0-A0102-V0100.json	2018-05-23 20:21:22
CUSA04750	EU	Oceanhorn	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04750_00/1/f_40fc8cd021db005b4e7c68fc342b5f50bf1180689b56a3726bf57b7f039c2999/f/EP0757-CUSA04750_00-OCEANHORN0000001-A0101-V0100.json	2018-05-23 20:21:22
CUSA04760	EU	Mark McMorris Infinite Air	1.03		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04760_00/3/f_7bdb09971d42598c7520fbc87ffc783e2a070ab8d8c9cc5bb2dd00f1499fc555/f/EP1877-CUSA04760_00-INFINITEAIR00000-A0103-V0100.json	2018-05-23 20:21:22
CUSA04770	US	I am Setsuna.	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04770_00/2/f_259affb8fc9abf59849be0fbe01cac1da643fe3b0b676e2906395a08e6517562/f/UP0082-CUSA04770_00-IAMSETSUNAGAME00-A0102-V0100.json	2018-05-23 20:21:22
CUSA04771	US	Hatsune Miku: VR Future Live	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04771_00/2/f_6d96879ca55a4f8067b1f806b8d8ea2ca6baea47814e28be27ae41964bb68410/f/UP0177-CUSA04771_00-PDJVRLIVE3939393-A0102-V0100.json	2018-05-23 20:21:22
CUSA04774	JP	KNACK ふたりの英雄と古代兵団	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04774_00/1/f_8570eddcb63828f67dfe6804fb6cb1f3b9f4858563f8655c84595d2ca0b0eea9/f/JP9000-CUSA04774_00-KNACK20000000000-A0101-V0100.json	2018-05-23 20:21:22
CUSA04778	US	Star Ocean®: Till The End Of Time™	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04778_00/2/f_23d4ced0bb222780648d160fca6bbedbb654219582f6824e11b195d4d492aec8/f/UP0082-CUSA04778_00-SLUS204880000001-A0101-V0101.json	2018-05-23 20:21:22
CUSA04779	US	DRIVECLUB™ VR	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04779_00/2/f_57b36020f7d13afb9b07428160c87f5d520f40d7dfb5397685919d58b91dafa3/f/UP9000-CUSA04779_00-XXXXXDRIVECLUBVR-A0101-V0100.json	2018-05-23 20:21:22
CUSA04787	EU	Marvel Ultimate Alliance	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04787_00/1/f_6533b9b3070f266216e8d589a592ddca2a51002a1f78934ba2bc077c04a2cb76/f/EP0002-CUSA04787_00-MARVELULTONE2015-A0101-V0100.json	2018-05-23 20:21:22
CUSA04788	EU	Marvel Ultimate Alliance 2	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04788_00/1/f_20757c2589bf205e0945ed3362bee57148f0454eb4895aec69096ab2661661e2/f/EP0002-CUSA04788_00-MARVELULTTWO2015-A0101-V0100.json	2018-05-23 20:21:22
CUSA04790	EU	Alone With You	1.04		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04790_00/9/f_179c536a2d65e350ac0716fb10e495291f649f1814dd206dee513817922110f6/f/EP4538-CUSA04790_00-2ALONEWITHYOUPS4-A0104-V0100.json	2018-05-23 20:21:22
CUSA04792	US	Alone With You	1.04		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04792_00/11/f_313c48bc72505b798508bb269bd12e52edcb9033ae158a5cc06c07039e22f0db/f/UP2150-CUSA04792_00-0ALONEWITHYOUPS4-A0104-V0100.json	2018-05-23 20:21:22
CUSA04794	US	Gang Beasts	1.04		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04794_00/5/f_4dc98923bb67f6f0b7dbaa07886684aa84b5409ea023f1ec1d6fafb932e815b9/f/UP2154-CUSA04794_00-GANGBEASTSPS04NA-A0104-V0100.json	2018-05-23 20:21:22
CUSA04795	US	Hammerwatch	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04795_00/1/f_39d98bbf034251e33400578761fc8f974a65477bfda0099146b231bc6b4e3bb5/f/UP2106-CUSA04795_00-HAMMERWATCH00000-A0101-V0100.json	2018-05-23 20:21:22
CUSA04796	ASIA	DRIVECLUB™ VR	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04796_00/2/f_4a4594298f8c30e8c18b218878e46aafc77c0dba924bafe671576a083105f33f/f/HP9000-CUSA04796_00-XXXXXDRIVECLUBVR-A0101-V0100.json	2018-05-23 20:21:22
CUSA04798	US	Indigo Prophecy™	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04798_00/1/f_e335de1f5369b3ee2693a25db9bf89ccbd1513c77d7ffc6d2911d8d03bc9e6fd/f/UP1642-CUSA04798_00-SLUS211960000001-A0101-V0100.json	2018-05-23 20:21:22
CUSA04799	JP	DRIVECLUB™ VR	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04799_00/2/f_a175bf96bbce2ea0a81be06bd4436197c5caae6b3350eca0c31a6ffdee223797/f/JP9000-CUSA04799_00-XXXXXDRIVECLUBVR-A0101-V0100.json	2018-05-23 20:21:22
CUSA04803	EU	Assault Suit Leynos	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04803_00/2/f_87af29b4bea15fff6ee851ffc429cc121598d8f9b36ecd8ee7629312df1dd213/f/EP4034-CUSA04803_00-ASLEYNOS00000000-A0101-V0100.json	2018-05-23 20:21:22
CUSA04804	EU	AFL Evolution	1.03		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04804_00/3/f_a69e2d86ba692f4f11b961c164026fa9cc24e5d41ba8e8a20d6a2ab17de1b51c/f/EP4116-CUSA04804_00-AFL3000000000000-A0103-V0100.json	2018-05-23 20:21:22
CUSA04810	JP	クロバラノワルキューレ Black Rose Valkyrie	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04810_00/5/f_5aaaca9b10997aa1f91fbd67dc2eca9b39fba0aca5d534be6c5405644c7c50e7/f/JP0031-CUSA04810_00-GAMEKUROBARA0000-A0102-V0102.json	2018-05-23 20:21:22
CUSA04811	EU	Aragami	1.08		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04811_00/12/f_6592c3a11e8e0f87fdca9bf779fcbea661787655c9ad74ca28c6d61d590a3fa9/f/EP1563-CUSA04811_00-0000000000000001-A0108-V0100.json	2018-05-23 20:21:22
CUSA04818	US	Toy Odyssey: The Lost and Found	1.03		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04818_00/4/f_7cde0950cadae65671fdaf85e652b85c01fce1f421229cc0706694937eef0da3/f/UP1844-CUSA04818_00-TOYODYSSEYFULL00-A0103-V0100.json	2018-05-23 20:21:22
CUSA04825	JP	DEAD RISING	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04825_00/2/f_25a56151806bcbe00debe1f727ab2df8529024ab7cf5e9a549acb668d3db0526/f/JP0102-CUSA04825_00-DEADRISING001PS4-A0101-V0100.json	2018-05-23 20:21:22
CUSA04826	JP	Dead Rising 2	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04826_00/3/f_038f4a64214e3ab556136d0050a04e304584e1c80867096c3a9cfd14bd286579/f/JP0102-CUSA04826_00-DEADRISING002PS4-A0102-V0100.json	2018-05-23 20:21:22
CUSA04827	JP	Dead Rising 2: Off The Record	1.02		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04827_00/2/f_0360ef2f09192ad84f011b29a9bb39a67a93d88e0811d4fa4373fadc7e3b9de3/f/JP0102-CUSA04827_00-DEADRISIN2OTRPS4-A0102-V0100.json	2018-05-23 20:21:22
CUSA04830	EU	Quest of Dungeons	1.01		http://gs2.ww.prod.dl.playstation.net/gs2/ppkgo/prod/CUSA04830_00/3/f_be1d82d3c840b0c16576c44adc14e9c5b8115ddb6a3adb307cabc5a478763094/f/EP1656-CUSA04830_00-QUESTDUNGEPS0001-A0101-V0100.json	2018-05-23 20:21:22
